id	trait	prot_name	chromosome_name	transcription_start_site	file
SeqId_11370_20	Q9NRR6	INPP5E	9	136439823	SeqId_11370_20
SeqId_11372_2	P17022	ZNF18	17	11991013	SeqId_11372_2
SeqId_11375_49	P58012	FOXL2	3	138947137	SeqId_11375_49
SeqId_11377_19	P40394	ADH7	4	99415874	SeqId_11377_19
SeqId_11378_37	P43405	SYK	9	90801787	SeqId_11378_37
SeqId_11380_84	Q9BX46	RBM24	6	17281361	SeqId_11380_84
SeqId_11382_5	P53004	BLVRA	7	43758680	SeqId_11382_5
SeqId_11383_41	P08729	KRT7	12	52232520	SeqId_11383_41
SeqId_11387_3	Q99941	ATF6B	6	32120019	SeqId_11387_3
SeqId_11388_75	Q14508	WFDC2	20	45469753	SeqId_11388_75
SeqId_11390_24	P35219	CA8	8	60232673	SeqId_11390_24
SeqId_11391_69	Q03426	MVK	12	109573255	SeqId_11391_69
SeqId_11395_5	Q14289	PTK2B	8	27311482	SeqId_11395_5
SeqId_11396_39	Q9UI46	DNAI1	9	34457414	SeqId_11396_39
SeqId_11401_181	Q9NTX7	RNF146	6	127266610	SeqId_11401_181
SeqId_11402_17	Q8NEZ4	KMT2C	7	152155005	SeqId_11402_17
SeqId_11405_150	Q9H257	CARD9	9	136367630	SeqId_11405_150
SeqId_11406_82	Q9UKU7	ACAD8	11	134253495	SeqId_11406_82
SeqId_11407_57	Q9NRY6	PLSCR3	17	7393482	SeqId_11407_57
SeqId_11416_23	Q9UKA2	FBXL4	6	98947946	SeqId_11416_23
SeqId_11421_10	Q9H223	EHD4	15	41972552	SeqId_11421_10
SeqId_11422_2	O60479	DLX3	17	49993703	SeqId_11422_2
SeqId_11424_4	P16930	FAH	15	80152490	SeqId_11424_4
SeqId_11425_31	Q96T51	RUFY1	5	179550554	SeqId_11425_31
SeqId_11428_31	O00151	PDLIM1	10	95238848	SeqId_11428_31
SeqId_11429_80	P07910	HNRNPC	14	21212002	SeqId_11429_80
SeqId_11430_49	Q86Y01	DTX1	12	113056709	SeqId_11430_49
SeqId_11431_235	P46063	RECQL	12	21501551	SeqId_11431_235
SeqId_11433_11	Q96GX1	TCTN2	12	123671113	SeqId_11433_11
SeqId_11436_6	Q16352	INA	10	103277138	SeqId_11436_6
SeqId_11438_6	P25686	DNAJB2	2	219279267	SeqId_11438_6
SeqId_11439_88	Q8IUC4	RHPN2	19	32990772	SeqId_11439_88
SeqId_11440_58	O14543	SOCS3	17	78360074	SeqId_11440_58
SeqId_11441_11	P06737	PYGL	14	50911871	SeqId_11441_11
SeqId_11442_1	Q8NFT8	DNER	2	229587177	SeqId_11442_1
SeqId_11444_49	Q9H1D9	POLR3F	20	18467389	SeqId_11444_49
SeqId_11448_34	P51570	GALK1	17	75758518	SeqId_11448_34
SeqId_11449_22	P52907	CAPZA1	1	112619805	SeqId_11449_22
SeqId_11454_87	O75821	EIF3G	19	10116688	SeqId_11454_87
SeqId_11457_53	Q14376	GALE	1	23796942	SeqId_11457_53
SeqId_11458_30	Q15365	PCBP1	2	70087477	SeqId_11458_30
SeqId_11459_81	P55199	ELL	19	18445399	SeqId_11459_81
SeqId_11462_8	O43251	RBFOX2	22	35748632	SeqId_11462_8
SeqId_11464_9	Q01201	RELB	19	45001449	SeqId_11464_9
SeqId_11465_4	Q8IZ08	GPR135	14	59465341	SeqId_11465_4
SeqId_11468_15	Q9Y4C8	RBM19	12	113818179	SeqId_11468_15
SeqId_11476_43	Q9UN37	VPS4A	16	69311350	SeqId_11476_43
SeqId_11480_1	P30838	ALDH3A1	17	19741356	SeqId_11480_1
SeqId_11481_25	Q8TDQ0	HAVCR2	5	157107283	SeqId_11481_25
SeqId_11486_26	Q15697	ZNF174	16	3401215	SeqId_11486_26
SeqId_11493_169	Q96FJ2	DYNLL2	17	58083419	SeqId_11493_169
SeqId_11494_4	O00472	ELL2	5	95898317	SeqId_11494_4
SeqId_11510_31	O14791	APOL1	22	36253010	SeqId_11510_31
SeqId_11513_92	P28907	CD38	4	15778275	SeqId_11513_92
SeqId_11514_196	P13987	CD59	11	33717437	SeqId_11514_196
SeqId_11516_7	P07148	FABP1	2	88128041	SeqId_11516_7
SeqId_11530_37	P08397	HMBS	11	119084866	SeqId_11530_37
SeqId_11531_24	Q9H7M9	C10orf54	10	71757630	SeqId_11531_24
SeqId_11534_6	Q3SXY7	LRIT3	4	109848107	SeqId_11534_6
SeqId_11536_9	Q5VVJ2	MYSM1	1	58668483	SeqId_11536_9
SeqId_11537_12	Q9UP52	TFR2	7	100627604	SeqId_11537_12
SeqId_11538_216	O95822	MLYCD	16	83899115	SeqId_11538_216
SeqId_11539_4	P56134	ATP5J2	7	99460465	SeqId_11539_4
SeqId_11540_37	O43524	FOXO3	6	108559835	SeqId_11540_37
SeqId_11542_11	Q96A57	TMEM230	20	5112753	SeqId_11542_11
SeqId_11543_84	Q9UHB6	LIMA1	12	50182179	SeqId_11543_84
SeqId_11544_39	Q92576	PHF3	6	63635820	SeqId_11544_39
SeqId_11546_7	Q8WWM9	CYGB	17	76528993	SeqId_11546_7
SeqId_11547_84	O15146	MUSK	9	110668779	SeqId_11547_84
SeqId_11548_84	P30304	CDC25A	3	48174753	SeqId_11548_84
SeqId_11549_6	P61371	ISL1	5	51383448	SeqId_11549_6
SeqId_11551_16	Q9P0W2	HMG20B	19	3572777	SeqId_11551_16
SeqId_11556_19	Q8N6T3	ARFGAP1	20	63272785	SeqId_11556_19
SeqId_11557_3	Q9HCE7	SMURF1	7	99081427	SeqId_11557_3
SeqId_11560_76	Q14934	NFATC4	14	24365673	SeqId_11560_76
SeqId_11562_9	P56282	POLE2	14	49647360	SeqId_11562_9
SeqId_11565_58	P17027	ZNF23	16	71452649	SeqId_11565_58
SeqId_11566_48	Q14CN4	KRT72	12	52601409	SeqId_11566_48
SeqId_11567_23	P21506	ZNF10	12	133130575	SeqId_11567_23
SeqId_11568_2	P68106	FKBP1B	2	24049701	SeqId_11568_2
SeqId_11570_94	Q9UHQ4	BCAP29	7	107579977	SeqId_11570_94
SeqId_11571_75	Q07444	KLRC3	12	10420550	SeqId_11571_75
SeqId_11572_4	P50570	DNM2	19	10718079	SeqId_11572_4
SeqId_11573_3	Q13247	SRSF6	20	43457893	SeqId_11573_3
SeqId_11582_63	O60884	DNAJA2	16	46959611	SeqId_11582_63
SeqId_11587_5	Q8IWI9	MGA	15	41621224	SeqId_11587_5
SeqId_11590_5	Q86U06	RBM23	14	22902241	SeqId_11590_5
SeqId_11591_43	O43663	PRC1	15	90970427	SeqId_11591_43
SeqId_11592_1	Q15717	ELAVL1	19	7973785	SeqId_11592_1
SeqId_11593_21	Q07325	CXCL9	4	76007509	SeqId_11593_21
SeqId_11601_26	Q14562	DHX8	17	43483865	SeqId_11601_26
SeqId_11606_22	O75190	DNAJB6	7	157335381	SeqId_11606_22
SeqId_11607_15	O95696	BRD1	22	49776115	SeqId_11607_15
SeqId_11608_5	Q9GZQ8	MAP1LC3B	16	87383953	SeqId_11608_5
SeqId_11614_29	P84090	ERH	14	69394926	SeqId_11614_29
SeqId_11615_16	Q9UN19	DAPP1	4	99816827	SeqId_11615_16
SeqId_11616_9	Q00613	HSF1	8	144291591	SeqId_11616_9
SeqId_11617_1	P20701	ITGAL	16	30472719	SeqId_11617_1
SeqId_11618_83	P10242	MYB	6	135181308	SeqId_11618_83
SeqId_11626_7	Q13404	UBE2V1	20	50084751	SeqId_11626_7
SeqId_11633_89	O95433	AHSA1	14	77457870	SeqId_11633_89
SeqId_11634_32	O43665	RGS10	10	119516488	SeqId_11634_32
SeqId_11636_33	P37802	TAGLN2	1	159923717	SeqId_11636_33
SeqId_11638_42	O43825	B3GALT2	1	193186613	SeqId_11638_42
SeqId_11643_73	Q8TDB6	DTX3L	3	122564338	SeqId_11643_73
SeqId_11645_9	P13674	P4HA1	10	73016861	SeqId_11645_9
SeqId_11646_4	Q7L1S5	CHST9	18	27143038	SeqId_11646_4
SeqId_11647_6	Q9ULW2	FZD10	12	130162459	SeqId_11647_6
SeqId_11649_3	Q8IYB5	SMAP1	6	70667776	SeqId_11649_3
SeqId_11653_69	P48067	SLC6A9	1	44016556	SeqId_11653_69
SeqId_11654_77	Q8IZ57	NRSN1	6	24126186	SeqId_11654_77
SeqId_11656_110	Q9UI08	EVL	14	99971449	SeqId_11656_110
SeqId_11657_86	O14512	SOCS7	17	38351844	SeqId_11657_86
SeqId_11659_31	Q14677	CLINT1	5	157790561	SeqId_11659_31
SeqId_11661_11	Q9C000	NLRP1	17	5502963	SeqId_11661_11
SeqId_11664_32	Q8N6H7	ARFGAP2	11	47168503	SeqId_11664_32
SeqId_11666_72	P57771	RGS8	1	182671853	SeqId_11666_72
SeqId_11667_29	Q63HR2	TNS2	12	53046969	SeqId_11667_29
SeqId_11669_39	Q9H2Y9	SLCO5A1	8	69832715	SeqId_11669_39
SeqId_11671_19	P55201	BRPF1	3	9731729	SeqId_11671_19
SeqId_11672_17	Q96L93	KIF16B	20	16370636	SeqId_11672_17
SeqId_11677_17	Q8IZN3	ZDHHC14	6	157381133	SeqId_11677_17
SeqId_11678_105	Q9UKL4	GJD2	15	34754998	SeqId_11678_105
SeqId_11681_8	P52594	AGFG1	2	227472152	SeqId_11681_8
SeqId_11683_19	Q9NZ52	GGA3	17	75238985	SeqId_11683_19
SeqId_11690_47	Q9UJX3	ANAPC7	12	110377901	SeqId_11690_47
SeqId_11692_21	Q6S5L8	SHC4	15	48877281	SeqId_11692_21
SeqId_11696_7	P29373	CRABP2	1	156705583	SeqId_11696_7
SeqId_11699_16	Q12974	PTP4A2	1	31911280	SeqId_11699_16
SeqId_11708_2	P31025	LCN1	9	135521438	SeqId_11708_2
SeqId_11709_29	Q92523	CPT1B	22	50572297	SeqId_11709_29
SeqId_11715_1	P14859	POU2F1	1	167220876	SeqId_11715_1
SeqId_11716_28	A6NDA9	LRIT2	10	84225544	SeqId_11716_28
SeqId_11816_84	O60674	JAK2	9	4984390	SeqId_11816_84
SeqId_11825_27	Q9UBK2	PPARGC1A	4	23829671	SeqId_11825_27
SeqId_11827_7	P51449	RORC	1	151814789	SeqId_11827_7
SeqId_11837_7	Q9Y5U5	TNFRSF18	1	1205680	SeqId_11837_7
SeqId_11838_130	Q92508	PIEZO1	16	88716212	SeqId_11838_130
SeqId_11872_9	Q9Y5G3	PCDHGB1	5	141350102	SeqId_11872_9
SeqId_11910_27	Q92988	DLX4	17	49968970	SeqId_11910_27
SeqId_11911_13	Q9NT99	LRRC4B	19	50551042	SeqId_11911_13
SeqId_11926_23	Q6PD74	AAGAB	15	67221202	SeqId_11926_23
SeqId_11934_9	Q68E01	INTS3	1	153728050	SeqId_11934_9
SeqId_11952_1	Q8IVU1	IGDCC3	15	65334641	SeqId_11952_1
SeqId_11955_1	Q07960	ARHGAP1	11	46681516	SeqId_11955_1
SeqId_11967_23	P29762	CRABP1	15	78340353	SeqId_11967_23
SeqId_11969_5	P29034	S100A2	1	153563874	SeqId_11969_5
SeqId_11988_24	Q9HD43	PTPRH	19	55207239	SeqId_11988_24
SeqId_11989_35	Q8N766	EMC1	1	19221205	SeqId_11989_35
SeqId_12001_7	Q07157	TJP1	15	29708822	SeqId_12001_7
SeqId_12014_19	Q03393	PTS	11	112226367	SeqId_12014_19
SeqId_12016_60	P22681	CBL	11	119206298	SeqId_12016_60
SeqId_12018_84	Q9H3S4	TPK1	7	144646114	SeqId_12018_84
SeqId_12020_39	P07738	BPGM	7	134646811	SeqId_12020_39
SeqId_12022_12	Q13485	SMAD4	18	51028394	SeqId_12022_12
SeqId_12030_82	P17661	DES	2	219418377	SeqId_12030_82
SeqId_12033_3	O43683	BUB1	2	110642790	SeqId_12033_3
SeqId_12041_33	P34931	HSPA1L	6	31815283	SeqId_12041_33
SeqId_12046_51	Q13148	TARDBP	1	11012344	SeqId_12046_51
SeqId_12329_21	Q15418	RPS6KA1	1	26529761	SeqId_12329_21
SeqId_12332_7	O00418	EEF2K	16	22206278	SeqId_12332_7
SeqId_12333_87	P49247	RPIA	2	88691673	SeqId_12333_87
SeqId_12334_25	P34896	SHMT1	17	18333439	SeqId_12334_25
SeqId_12338_27	Q63HQ2	EGFLAM	5	38258409	SeqId_12338_27
SeqId_12340_17	P49588	AARS	16	70258215	SeqId_12340_17
SeqId_12341_8	Q16828	DUSP6	12	89351171	SeqId_12341_8
SeqId_12343_14	Q15057	ACAP2	3	195279799	SeqId_12343_14
SeqId_12345_4	Q9UM13	ANAPC10	4	145097382	SeqId_12345_4
SeqId_12347_29	Q9BSQ5	CCM2	7	44999475	SeqId_12347_29
SeqId_12348_46	Q9NP81	SARS2	19	38916046	SeqId_12348_46
SeqId_12350_86	P15036	ETS2	21	38805183	SeqId_12350_86
SeqId_12352_70	Q96B67	ARRDC3	5	91373845	SeqId_12352_70
SeqId_12355_223	Q96E11	MRRF	9	122264603	SeqId_12355_223
SeqId_12356_65	P30626	SRI	7	88210493	SeqId_12356_65
SeqId_12357_41	O95721	SNAP29	22	20859007	SeqId_12357_41
SeqId_12361_102	P62070	RRAS2	11	14295859	SeqId_12361_102
SeqId_12363_70	Q92519	TRIB2	2	12716889	SeqId_12363_70
SeqId_12365_108	Q9Y265	RUVBL1	3	128085022	SeqId_12365_108
SeqId_12366_16	P07320	CRYGD	2	208124524	SeqId_12366_16
SeqId_12367_52	Q8N5G2	TMEM57	1	25430858	SeqId_12367_52
SeqId_12368_18	Q92831	KAT2B	3	20040446	SeqId_12368_18
SeqId_12370_30	Q13790	APOF	12	56362857	SeqId_12370_30
SeqId_12373_73	P62995	TRA2B	3	185922107	SeqId_12373_73
SeqId_12374_8	Q15102	PAFAH1B3	19	42302292	SeqId_12374_8
SeqId_12376_85	P55273	CDKN2D	19	10568979	SeqId_12376_85
SeqId_12378_71	O15533	TAPBP	6	33313955	SeqId_12378_71
SeqId_12381_26	P16152	CBR1	21	36069941	SeqId_12381_26
SeqId_12382_2	O95786	DDX58	9	32526196	SeqId_12382_2
SeqId_12384_92	Q9H9Q2	COPS7B	2	231781671	SeqId_12384_92
SeqId_12385_4	P20807	CAPN3	15	42359498	SeqId_12385_4
SeqId_12386_11	Q9H4A4	RNPEP	1	201982372	SeqId_12386_11
SeqId_12387_7	P50479	PDLIM4	5	132257696	SeqId_12387_7
SeqId_12389_4	Q9Y5N6	ORC6L	16	46689643	SeqId_12389_4
SeqId_12391_27	Q9H5P4	PDZD7	10	101030768	SeqId_12391_27
SeqId_12392_30	P40616	ARL1	12	101401486	SeqId_12392_30
SeqId_12394_53	Q6UWD8	C16orf54	16	29745990	SeqId_12394_53
SeqId_12395_86	Q6PI48	DARS2	1	173824653	SeqId_12395_86
SeqId_12396_19	Q6NVY1	HIBCH	2	190205232	SeqId_12396_19
SeqId_12398_15	O43316	PAX4	7	127615209	SeqId_12398_15
SeqId_12399_194	Q8IVM0	CCDC50	3	191329085	SeqId_12399_194
SeqId_12400_25	Q9NPD8	UBE2T	1	202341936	SeqId_12400_25
SeqId_12401_3	Q96FJ0	STAMBPL1	10	88879734	SeqId_12401_3
SeqId_12406_119	O95661	DIRAS3	1	68050627	SeqId_12406_119
SeqId_12408_333	Q9UL26	RAB22A	20	58309715	SeqId_12408_333
SeqId_12409_90	Q96AH8	RAB7B	1	205992580	SeqId_12409_90
SeqId_12411_60	P61244	MAX	14	65101685	SeqId_12411_60
SeqId_12415_122	O60869	EDF1	9	136866266	SeqId_12415_122
SeqId_12417_46	Q9Y3C4	TPRKB	2	73731149	SeqId_12417_46
SeqId_12420_10	Q8N335	GPD1L	3	32105689	SeqId_12420_10
SeqId_12423_38	Q9NQ94	A1CF	10	50828461	SeqId_12423_38
SeqId_12424_107	Q9P016	THYN1	11	134251778	SeqId_12424_107
SeqId_12425_104	P62330	ARF6	14	49893082	SeqId_12425_104
SeqId_12426_19	Q9H8S9	MOB1A	2	74178314	SeqId_12426_19
SeqId_12427_8	P30305	CDC25B	20	3786772	SeqId_12427_8
SeqId_12428_2	Q5VWZ2	LYPLAL1	1	219173869	SeqId_12428_2
SeqId_12430_78	Q9H074	PAIP1	5	43533792	SeqId_12430_78
SeqId_12431_13	Q9BRX2	PELO	5	52787916	SeqId_12431_13
SeqId_12432_23	Q9HB71	CACYBP	1	174999163	SeqId_12432_23
SeqId_12433_8	Q969Q4	ARL11	13	49628507	SeqId_12433_8
SeqId_12434_25	P53990	IST1	16	71845996	SeqId_12434_25
SeqId_12436_84	P78417	GSTO1	10	104235356	SeqId_12436_84
SeqId_12437_18	Q6PHR2	ULK3	15	74837956	SeqId_12437_18
SeqId_12438_127	P29372	MPG	16	77007	SeqId_12438_127
SeqId_12439_67	Q00978	IRF9	14	24161265	SeqId_12439_67
SeqId_12442_4	O00212	RHOD	11	67056847	SeqId_12442_4
SeqId_12444_39	O00482	NR5A2	1	200027614	SeqId_12444_39
SeqId_12445_50	Q96NW4	ANKRD27	19	32600286	SeqId_12445_50
SeqId_12449_16	O43447	PPIH	1	42658423	SeqId_12449_16
SeqId_12450_42	Q15126	PMVK	1	154936719	SeqId_12450_42
SeqId_12451_62	O14867	BACH1	21	29194071	SeqId_12451_62
SeqId_12452_32	Q86Y97	SUV420H2	19	55339853	SeqId_12452_32
SeqId_12453_161	Q9UBU9	NXF1	11	62794628	SeqId_12453_161
SeqId_12454_105	Q9BV86	NTMT1	9	129608884	SeqId_12454_105
SeqId_12455_48	Q9NPC7	MYNN	3	169772831	SeqId_12455_48
SeqId_12456_5	Q16875	PFKFB3	10	6144934	SeqId_12456_5
SeqId_12457_10	Q9BV57	ADI1	2	3500816	SeqId_12457_10
SeqId_12458_79	Q99653	CHP1	15	41230839	SeqId_12458_79
SeqId_12459_13	Q9HB21	PLEKHA1	10	122374696	SeqId_12459_13
SeqId_12460_18	O14818	PSMA7	20	62139396	SeqId_12460_18
SeqId_12461_8	Q9NXA8	SIRT5	6	13574529	SeqId_12461_8
SeqId_12462_20	Q53H47	SETMAR	3	4303304	SeqId_12462_20
SeqId_12466_7	P09651	HNRNPA1	12	54280193	SeqId_12466_7
SeqId_12469_19	Q15691	MAPRE1	20	32819954	SeqId_12469_19
SeqId_12471_47	O95793	STAU1	20	49154068	SeqId_12471_47
SeqId_12473_48	Q9NXV2	KCTD5	16	2682523	SeqId_12473_48
SeqId_12475_48	Q9NZA1	CLIC5	6	45937464	SeqId_12475_48
SeqId_12476_50	Q9NQ88	TIGAR	12	4307763	SeqId_12476_50
SeqId_12477_42	Q15631	TSN	2	121737103	SeqId_12477_42
SeqId_12478_15	P62888	RPL30	8	98043085	SeqId_12478_15
SeqId_12479_50	P31321	PRKAR1B	7	602683	SeqId_12479_50
SeqId_12482_5	Q12830	BPTF	17	67825503	SeqId_12482_5
SeqId_12483_62	Q92753	RORB	9	74497335	SeqId_12483_62
SeqId_12484_67	P48739	PITPNB	22	27860615	SeqId_12484_67
SeqId_12486_8	Q9NS18	GLRX2	1	193105431	SeqId_12486_8
SeqId_12490_92	Q9UHA4	LAMTOR3	4	99894376	SeqId_12490_92
SeqId_12493_42	Q96DC9	OTUB2	14	94026340	SeqId_12493_42
SeqId_12494_99	P60520	GABARAPL2	16	75566375	SeqId_12494_99
SeqId_12497_29	Q9BRJ7	NUDT16L1	16	4693694	SeqId_12497_29
SeqId_12498_12	O14907	TAX1BP3	17	3668578	SeqId_12498_12
SeqId_12499_108	Q99962	SH3GL2	9	17579066	SeqId_12499_108
SeqId_12500_88	Q9UBT2	UBA2	19	34428352	SeqId_12500_88
SeqId_12501_10	O75347	TBCA	5	77694277	SeqId_12501_10
SeqId_12503_5	Q15743	GPR68	14	91244508	SeqId_12503_5
SeqId_12504_26	P29536	LMOD1	1	201946548	SeqId_12504_26
SeqId_12507_16	Q96DU7	ITPKC	19	40717112	SeqId_12507_16
SeqId_12508_9	Q9Y3E7	VPS24	2	86512535	SeqId_12508_9
SeqId_12509_115	Q8N668	COMMD1	2	61888724	SeqId_12509_115
SeqId_12510_3	Q9ULZ2	STAP1	4	67558727	SeqId_12510_3
SeqId_12511_83	Q96JW4	SLC41A2	12	104834179	SeqId_12511_83
SeqId_12513_8	Q9NZD2	GLTP	12	109880325	SeqId_12513_8
SeqId_12514_16	Q9UBP6	METTL1	12	57769655	SeqId_12514_16
SeqId_12515_45	Q9BZX2	UCK2	1	165827614	SeqId_12515_45
SeqId_12516_13	Q15561	TEAD4	12	2959330	SeqId_12516_13
SeqId_12517_52	O14737	PDCD5	19	32581190	SeqId_12517_52
SeqId_12518_289	Q86U86	PBRM1	3	52609461	SeqId_12518_289
SeqId_12521_3	P42773	CDKN2C	1	50960745	SeqId_12521_3
SeqId_12522_6	P54727	RAD23B	9	107283137	SeqId_12522_6
SeqId_12524_18	Q96F10	SAT2	17	7627139	SeqId_12524_18
SeqId_12527_50	P10827	THRA	17	40058290	SeqId_12527_50
SeqId_12528_40	Q96S55	WRNIP1	6	2765393	SeqId_12528_40
SeqId_12529_32	O75344	FKBP6	7	73328161	SeqId_12529_32
SeqId_12530_14	P61024	CKS1B	1	154974653	SeqId_12530_14
SeqId_12531_5	B6SEH8	ERVV-1	19	53013921	SeqId_12531_5
SeqId_12532_28	P49427	CDC34	19	531760	SeqId_12532_28
SeqId_12533_135	Q99418	CYTH2	19	48469208	SeqId_12533_135
SeqId_12534_10	Q13137	CALCOCO2	17	48830988	SeqId_12534_10
SeqId_12535_2	P18887	XRCC1	19	43553777	SeqId_12535_2
SeqId_12536_46	Q9Y217	MTMR6	13	25261808	SeqId_12536_46
SeqId_12537_88	Q00577	PURA	5	140107777	SeqId_12537_88
SeqId_12538_19	P49802	RGS7	1	240868795	SeqId_12538_19
SeqId_12540_25	P84095	RHOG	11	3830651	SeqId_12540_25
SeqId_12543_76	Q96MR9	ZNF560	19	9469892	SeqId_12543_76
SeqId_12546_1	P53814	SMTN	22	31064105	SeqId_12546_1
SeqId_12548_75	Q9HB90	RRAGC	1	38848074	SeqId_12548_75
SeqId_12549_33	O60760	HPGDS	4	94342836	SeqId_12549_33
SeqId_12551_3	Q96J02	ITCH	20	34363241	SeqId_12551_3
SeqId_12553_5	Q99986	VRK1	14	96797382	SeqId_12553_5
SeqId_12554_10	O75771	RAD51L3	17	35119157	SeqId_12554_10
SeqId_12556_7	O00762	UBE2C	20	45812576	SeqId_12556_7
SeqId_12557_18	P51513	NOVA1	14	26595461	SeqId_12557_18
SeqId_12558_3	Q8TF42	UBASH3B	11	122655722	SeqId_12558_3
SeqId_12560_9	Q8TCD5	NT5C	17	75131048	SeqId_12560_9
SeqId_12562_1	Q16512	PKN1	19	14433053	SeqId_12562_1
SeqId_12563_2	O95379	TNFAIP8	5	119268692	SeqId_12563_2
SeqId_12564_9	Q9Y221	NIP7	16	69337996	SeqId_12564_9
SeqId_12568_14	Q14145	KEAP1	19	10489435	SeqId_12568_14
SeqId_12569_25	P48643	CCT5	5	10249929	SeqId_12569_25
SeqId_12571_14	P36405	ARL3	10	102714397	SeqId_12571_14
SeqId_12572_236	O43281	EFS	14	23365172	SeqId_12572_236
SeqId_12573_80	O75382	TRIM3	11	6450391	SeqId_12573_80
SeqId_12574_36	P20800	EDN2	1	41484085	SeqId_12574_36
SeqId_12575_30	P11586	MTHFD1	14	64388031	SeqId_12575_30
SeqId_12577_100	P39748	FEN1	11	61792911	SeqId_12577_100
SeqId_12578_13	P61204	ARF3	12	48956440	SeqId_12578_13
SeqId_12580_7	P28074	PSMB5	14	23034727	SeqId_12580_7
SeqId_12581_39	O14732	IMPA2	18	11981025	SeqId_12581_39
SeqId_12585_39	P07992	ERCC1	19	45414477	SeqId_12585_39
SeqId_12587_65	P36404	ARL2	11	65014160	SeqId_12587_65
SeqId_12593_33	Q9NUG6	PDRG1	20	31952046	SeqId_12593_33
SeqId_12594_5	P28676	GCA	2	162318840	SeqId_12594_5
SeqId_12595_11	P28289	TMOD1	9	97501180	SeqId_12595_11
SeqId_12597_68	Q9H1Y0	ATG5	6	106202429	SeqId_12597_68
SeqId_12599_10	Q86UX7	FERMT3	11	64206678	SeqId_12599_10
SeqId_12603_87	Q13310	PABPC4	1	39562010	SeqId_12603_87
SeqId_12604_16	Q96GD3	SCMH1	1	41037452	SeqId_12604_16
SeqId_12605_1	Q9NQT5	EXOSC3	9	37784713	SeqId_12605_1
SeqId_12612_37	P20618	PSMB1	6	170550441	SeqId_12612_37
SeqId_12616_45	Q9UHY1	NRBP1	2	27427790	SeqId_12616_45
SeqId_12617_2	Q9Y6E0	STK24	13	98463785	SeqId_12617_2
SeqId_12618_50	Q04828	AKR1C1	10	4963253	SeqId_12618_50
SeqId_12619_14	P35813	PPM1A	14	60245752	SeqId_12619_14
SeqId_12620_3	Q9NVA2	11-Sep	4	76949703	SeqId_12620_3
SeqId_12621_55	P30153	PPP2R1A	19	52190048	SeqId_12621_55
SeqId_12622_96	Q9NR48	ASH1L	1	155344591	SeqId_12622_96
SeqId_12623_84	Q92833	JARID2	6	15246069	SeqId_12623_84
SeqId_12625_138	Q8IXQ5	KLHL7	7	23105758	SeqId_12625_138
SeqId_12626_6	Q9BQF6	SENP7	3	101333269	SeqId_12626_6
SeqId_12627_97	O95352	ATG7	3	11272309	SeqId_12627_97
SeqId_12628_31	Q9NS86	LANCL2	7	55365448	SeqId_12628_31
SeqId_12630_8	P53365	ARFIP2	11	6481297	SeqId_12630_8
SeqId_12632_14	P18440	NAT1	8	18170477	SeqId_12632_14
SeqId_12633_3	P43378	PTPN9	15	75470909	SeqId_12633_3
SeqId_12634_79	O75815	BCAR3	1	93568127	SeqId_12634_79
SeqId_12635_9	O14717	TRDMT1	10	17169419	SeqId_12635_9
SeqId_12636_113	Q9NRG4	SMYD2	1	214281102	SeqId_12636_113
SeqId_12637_7	P43155	CRAT	9	129098036	SeqId_12637_7
SeqId_12641_3	P32019	INPP5B	1	37864849	SeqId_12641_3
SeqId_12643_4	P49407	ARRB1	11	75274938	SeqId_12643_4
SeqId_12644_63	P30520	ADSS	1	244419273	SeqId_12644_63
SeqId_12646_2	Q96AT9	RPE	2	210002565	SeqId_12646_2
SeqId_12647_52	Q9BYW2	SETD2	3	47047027	SeqId_12647_52
SeqId_12650_43	P08754	GNAI3	1	109548615	SeqId_12650_43
SeqId_12651_21	Q15119	PDK2	17	50094737	SeqId_12651_21
SeqId_12652_37	O43865	AHCYL1	1	109984765	SeqId_12652_37
SeqId_12653_13	P78368	CSNK1G2	19	1941172	SeqId_12653_13
SeqId_12655_30	Q9H115	NAPB	20	23421414	SeqId_12655_30
SeqId_12656_1	Q07866	KLC1	14	103561896	SeqId_12656_1
SeqId_12658_72	Q9H999	PANK3	5	168566064	SeqId_12658_72
SeqId_12659_13	Q9NTK5	OLA1	2	174079351	SeqId_12659_13
SeqId_12661_44	Q9H0R8	GABARAPL1	12	10212458	SeqId_12661_44
SeqId_12662_82	Q13011	ECH1	19	38816270	SeqId_12662_82
SeqId_12663_1	Q16762	TST	22	37019447	SeqId_12663_1
SeqId_12664_19	Q12923	PTPN13	4	86594315	SeqId_12664_19
SeqId_12665_16	Q12905	ILF2	1	153664474	SeqId_12665_16
SeqId_12667_2	Q9Y2T3	GDA	9	72114595	SeqId_12667_2
SeqId_12668_7	O75351	VPS4B	18	63397124	SeqId_12668_7
SeqId_12669_30	Q76N89	HECW1	7	43112629	SeqId_12669_30
SeqId_12670_15	O60671	RAD1	5	34914801	SeqId_12670_15
SeqId_12671_35	O43704	SULT1B1	4	69760598	SeqId_12671_35
SeqId_12675_14	P14868	DARS	2	135911617	SeqId_12675_14
SeqId_12676_1	Q9BY11	PACSIN1	6	34466061	SeqId_12676_1
SeqId_12677_164	Q13045	FLII	17	18245968	SeqId_12677_164
SeqId_12678_66	P09012	SNRPA	19	40750637	SeqId_12678_66
